,f1,f2,f4,f25,f26,f27
8891,242,24,14,1,35,0
8892,38,29,2,1,0,0
8893,36,29,2,0,0,0
8894,39,31,4,0,0,0
8895,55,16,2,1,0,0
8896,81,25,3,0,8,0
8897,20,13,2,0,0,0
8898,54,31,2,0,2,0
8899,81,19,2,0,17,0
8900,38,30,2,0,0,0
8901,45,18,2,0,0,0
8902,94,27,2,1,0,0
8903,52,17,2,0,0,0
8904,79,13,2,0,0,0
8905,35,26,4,1,3,3
8906,40,32,2,0,0,0
8907,37,20,3,0,0,0
8908,33,22,2,0,0,0
8909,22,13,2,1,0,0
8910,16,4,1,0,0,0
8911,57,21,2,0,4,0
8912,123,30,2,1,16,6
8913,114,18,2,1,1,0
8914,77,14,5,0,12,11
8915,32,23,2,1,3,3
8916,27,18,2,1,0,0
8917,72,31,2,0,0,0
8918,35,27,2,0,0,0
8919,83,22,3,0,42,12
8920,40,21,2,0,0,0
8921,29,21,2,0,0,0
8922,36,15,2,1,0,0
8923,42,14,3,0,5,0
8924,32,24,2,0,0,0
8925,49,21,1,1,0,0
8926,23,15,2,0,0,0
8927,74,18,2,0,0,0
8928,21,7,1,1,1,0
8929,142,20,3,1,70,1
8930,165,21,4,0,57,0
8931,69,33,2,0,10,0
8932,50,32,2,1,0,0
8933,92,31,5,0,0,0
8934,85,17,2,0,6,0
8935,41,16,2,1,0,0
8936,78,24,3,0,0,0
8937,35,27,2,0,0,0
8938,20,11,2,1,0,0
8939,36,15,2,0,0,0
8940,58,26,2,0,0,0
8941,119,12,4,0,26,3
8942,99,15,2,1,8,0
8943,51,11,2,0,1,0
8944,17,8,1,1,0,0
8945,35,27,2,0,0,0
8946,72,13,2,1,13,0
8947,26,19,2,0,1,1
8948,36,25,2,0,0,0
8949,113,23,3,1,9,0
8950,26,18,2,0,0,0
8951,76,29,5,1,2,2
8952,56,20,2,0,10,0
8953,98,16,2,1,21,0
8954,70,13,2,1,0,0
8955,82,22,2,1,3,0
8956,33,25,2,0,0,0
8957,24,15,2,1,0,0
8958,132,16,3,1,8,0
8959,38,25,2,1,8,8
8960,27,11,1,1,2,0
8961,32,24,3,0,6,6
8962,26,18,2,0,4,4
8963,25,10,1,1,5,0
8964,24,17,1,0,1,1
8965,46,29,3,1,0,0
8966,35,26,2,1,0,0
8967,34,25,3,1,0,0
8968,19,11,1,1,0,0
8969,42,24,3,0,0,0
8970,54,22,3,0,0,0
8971,166,21,3,0,81,0
8972,58,14,3,0,0,0
8973,342,16,4,1,103,0
8974,50,19,2,0,0,0
8975,21,14,2,0,0,0
8976,71,29,4,1,6,0
8977,36,17,2,0,0,0
8978,164,17,3,0,61,0
8979,80,47,5,1,2,0
8980,96,27,3,1,1,1
8981,94,21,3,1,0,0
8982,55,14,2,0,0,0
8983,26,13,2,1,1,1
8984,83,18,2,0,0,0
8985,35,24,1,0,0,0
8986,43,26,2,0,1,0
8987,126,50,4,0,17,0
8988,110,29,4,0,0,0
8989,155,15,3,0,27,0
8990,78,34,2,0,25,4
8991,66,30,2,0,10,0
8992,89,16,2,0,4,0
8993,32,23,2,1,2,2
8994,57,26,2,1,0,0
8995,243,25,2,1,25,3
8996,38,9,1,0,4,0
8997,61,29,5,1,1,1
8998,23,15,2,0,0,0
8999,36,28,3,0,0,0
9000,115,22,3,0,1,0
9001,35,16,2,1,0,0
9002,1641,22,3,1,267,0
9003,60,20,4,0,0,0
9004,37,28,3,1,0,0
9005,42,12,3,0,0,0
9006,72,14,2,0,0,0
9007,45,16,2,1,0,0
9008,40,20,2,0,0,0
9009,56,17,1,0,6,0
9010,39,22,2,0,0,0
9011,68,13,4,0,0,0
9012,77,59,8,0,4,4
9013,45,22,1,1,1,0
9014,133,32,2,1,13,6
9015,31,23,2,0,0,0
9016,69,20,2,1,27,0
9017,37,29,2,0,0,0
9018,74,39,3,0,6,0
9019,41,25,3,0,1,1
9020,20,11,1,1,0,0
9021,259,27,15,1,62,0
9022,33,22,1,0,0,0
9023,43,16,2,0,1,1
9024,79,14,4,1,4,0
9025,48,11,3,0,4,1
9026,271,25,14,0,61,0
9027,106,17,3,0,0,0
9028,76,14,4,1,4,0
9029,31,23,3,1,0,0
9030,89,37,2,1,8,0
9031,34,19,1,0,0,0
9032,55,16,2,1,9,0
9033,31,11,1,0,0,0
9034,106,27,4,0,11,0
9035,127,50,4,1,19,0
9036,87,27,3,0,14,0
9037,32,25,2,0,0,0
9038,27,19,2,1,0,0
9039,95,23,3,0,4,0
9040,140,13,1,0,1,0
9041,128,12,7,0,34,0
9042,46,23,2,0,4,0
9043,129,25,3,0,0,0
9044,17,8,1,1,0,0
9045,38,30,3,0,3,3
9046,29,21,2,0,0,0
9047,92,27,2,1,4,0
9048,126,50,4,1,24,0
9049,49,29,5,1,0,0
9050,33,25,2,0,0,0
9051,41,12,1,0,2,2
9052,30,22,3,0,0,0
9053,29,13,3,1,0,0
9054,52,22,4,1,2,0
9055,41,24,4,0,0,0
9056,57,32,2,1,0,0
9057,69,17,3,1,0,0
9058,38,29,2,1,0,0
9059,24,17,2,0,0,0
9060,44,19,3,1,1,0
9061,27,18,2,1,0,0
9062,38,16,2,0,0,0
9063,67,17,3,1,0,0
9064,32,23,2,1,0,0
9065,45,36,4,1,4,4
9066,66,14,2,0,13,0
9067,52,22,3,1,2,0
9068,109,11,2,0,4,0
9069,146,15,4,0,38,2
9070,117,31,2,0,36,13
9071,40,18,2,0,2,2
9072,66,22,2,0,6,0
9073,66,10,1,0,10,0
9074,48,23,2,1,0,0
9075,43,20,2,0,0,0
9076,128,50,4,1,25,0
9077,62,25,2,0,0,0
9078,50,19,3,1,6,0
9079,23,10,1,0,2,0
9080,39,24,3,0,0,0
9081,39,16,2,1,0,0
9082,39,17,3,0,0,0
9083,39,31,2,0,0,0
9084,78,15,2,0,0,0
9085,30,22,2,0,0,0
9086,57,20,2,1,0,0
9087,45,10,2,0,2,0
9088,24,15,2,1,0,0
9089,66,15,4,1,0,0
9090,85,19,2,0,10,0
9091,53,20,2,0,0,0
9092,68,19,2,0,11,0
9093,37,19,1,0,0,0
9094,23,16,2,0,0,0
9095,110,20,2,0,43,0
9096,57,14,3,0,0,0
9097,25,16,2,1,0,0
9098,38,12,1,0,3,0
9099,132,16,3,1,6,0
9100,46,11,1,0,2,0
9101,61,24,3,0,0,0
9102,19,12,1,0,0,0
9103,127,50,4,1,22,0
9104,126,50,4,1,24,0
9105,23,10,1,0,0,0
9106,85,18,2,0,3,0
9107,58,28,3,1,0,0
9108,21,13,2,0,0,0
9109,24,17,1,0,0,0
9110,25,16,2,1,0,0
9111,26,19,3,0,0,0
9112,41,15,3,1,0,0
9113,35,10,1,1,0,0
9114,58,15,3,0,6,0
9115,57,48,4,1,3,3
9116,81,20,2,0,0,0
9117,30,21,2,1,0,0
9118,26,17,2,1,0,0
9119,46,28,4,0,9,9
9120,26,18,2,0,0,0
9121,31,11,1,1,0,0
9122,55,15,3,0,0,0
9123,24,15,2,1,0,0
9124,98,22,4,0,3,0
9125,70,19,4,0,4,0
9126,105,50,3,0,14,0
9127,31,20,1,0,0,0
9128,242,17,2,1,26,0
9129,126,50,4,1,21,0
9130,93,19,2,0,5,0
9131,59,42,2,1,0,0
9132,96,20,2,0,45,0
9133,37,29,2,0,1,1
9134,67,21,1,0,2,0
9135,54,23,3,0,0,0
9136,31,24,2,0,0,0
9137,104,53,3,0,0,0
9138,27,15,2,1,0,0
9139,29,14,1,0,0,0
9140,32,24,2,0,0,0
9141,35,13,2,0,0,0
9142,78,18,3,0,0,0
9143,34,26,2,0,0,0
9144,41,19,1,0,0,0
9145,26,17,2,1,0,0
9146,62,15,3,0,1,0
9147,380,32,4,0,48,2
9148,31,22,2,1,0,0
9149,29,21,2,0,0,0
9150,21,12,1,0,0,0
9151,190,18,2,1,39,0
9152,27,18,2,1,0,0
9153,254,37,2,0,45,3
9154,32,23,2,1,0,0
9155,35,27,2,0,2,2
9156,31,23,2,0,0,0
9157,55,13,3,0,2,0
9158,25,16,2,1,0,0
9159,76,12,4,0,3,0
9160,46,35,1,0,0,0
9161,28,19,2,1,0,0
9162,78,25,2,1,7,0
9163,68,12,1,0,8,0
9164,68,18,2,0,7,0
9165,60,16,2,1,1,0
9166,63,22,3,0,0,0
9167,41,18,3,1,0,0
9168,106,18,1,0,11,0
9169,28,15,2,0,0,0
9170,135,17,2,1,30,0
9171,31,11,2,0,7,7
9172,62,21,3,1,0,0
9173,34,8,1,0,1,0
9174,42,18,2,0,0,0
9175,118,21,5,1,11,0
9176,43,16,2,0,7,0
9177,90,11,4,0,0,0
9178,29,21,2,0,0,0
9179,28,19,1,1,0,0
9180,28,20,2,1,0,0
9181,31,10,1,0,0,0
9182,21,12,2,1,0,0
9183,245,15,2,0,100,0
9184,44,16,2,1,0,0
9185,92,15,2,0,0,0
9186,36,27,2,1,0,0
9187,70,24,2,0,4,0
9188,79,28,4,1,21,0
9189,60,15,2,0,0,0
9190,23,15,2,0,0,0
9191,22,14,3,0,11,11
9192,32,23,2,1,0,0
9193,43,15,2,1,5,0
9194,38,16,3,1,0,0
9195,44,25,2,1,2,1
9196,81,11,3,1,7,0
9197,67,17,3,0,4,0
9198,72,36,2,0,0,0
9199,77,17,1,0,8,0
9200,45,29,2,1,22,15
9201,23,15,2,0,0,0
9202,38,20,3,1,0,0
9203,62,24,3,0,0,0
9204,75,15,3,0,5,0
9205,38,13,2,0,0,0
9206,28,19,2,1,0,0
9207,36,27,2,1,0,0
9208,40,16,1,0,0,0
9209,47,20,3,0,0,0
9210,25,16,2,1,0,0
9211,34,25,2,1,0,0
9212,33,25,2,0,4,4
9213,128,50,4,1,14,0
9214,93,17,3,1,0,0
9215,46,19,2,0,0,0
9216,85,10,2,0,19,0
9217,218,12,3,0,69,1
9218,49,17,3,1,1,1
9219,58,23,1,0,0,0
9220,135,35,2,1,6,0
9221,123,5,1,1,23,0
9222,43,15,2,0,3,3
9223,98,22,3,0,0,0
9224,65,12,2,0,21,0
9225,45,29,3,0,0,0
9226,52,16,2,1,2,0
9227,45,14,3,0,2,0
9228,37,18,4,0,0,0
9229,15,6,1,1,2,2
9230,36,14,2,1,0,0
9231,154,38,5,0,24,6
9232,328,40,6,0,39,6
9233,21,14,2,0,0,0
9234,79,71,2,0,0,0
9235,41,20,2,0,0,0
9236,34,22,1,0,0,0
9237,47,33,3,1,0,0
9238,197,14,2,0,72,0
9239,59,17,2,0,1,0
9240,100,14,3,0,14,0
9241,74,19,3,0,6,0
9242,41,34,2,0,0,0
9243,52,11,3,0,4,0
9244,99,15,2,1,11,0
9245,45,36,2,1,0,0
9246,54,16,2,0,0,0
9247,43,17,3,0,0,0
9248,26,17,2,1,0,0
9249,84,43,2,1,43,23
9250,23,15,1,1,0,0
9251,15,4,1,0,1,1
9252,53,16,2,1,2,0
9253,100,24,6,0,4,0
9254,56,28,2,0,7,7
9255,55,19,2,0,10,0
9256,28,20,2,0,0,0
9257,71,15,2,0,0,0
9258,144,32,3,0,9,1
9259,26,17,3,1,0,0
9260,57,17,2,0,1,0
9261,27,18,2,1,0,0
9262,38,29,2,1,5,5
9263,36,29,2,0,0,0
9264,41,14,4,0,11,11
9265,102,15,1,0,17,0
9266,21,9,1,0,0,0
9267,57,33,3,0,1,0
9268,31,23,2,0,0,0
9269,32,25,2,0,2,2
9270,58,0,1,0,6,0
9271,31,6,1,0,8,0
9272,69,36,4,0,9,0
9273,25,16,2,1,0,0
9274,29,21,2,0,0,0
9275,40,16,3,0,0,0
9276,115,31,4,0,8,2
9277,34,25,2,1,0,0
9278,47,24,1,0,0,0
9279,52,16,2,1,0,0
9280,51,27,4,0,0,0
9281,118,42,4,0,26,0
9282,136,13,1,1,5,0
9283,50,19,3,0,0,0
9284,62,15,2,0,6,0
9285,47,12,3,0,5,0
9286,99,16,2,0,11,0
9287,33,26,2,0,4,4
9288,44,12,3,0,1,0
9289,30,21,2,1,0,0
9290,51,13,3,0,15,0
9291,43,14,2,1,0,0
9292,123,46,5,1,15,0
9293,41,17,2,1,0,0
9294,26,17,2,1,0,0
9295,70,22,5,1,0,0
9296,25,16,2,1,0,0
9297,26,15,2,1,0,0
9298,23,7,1,1,1,0
9299,37,24,2,1,2,2
9300,57,10,2,0,0,0
9301,51,13,3,0,0,0
9302,31,23,2,0,0,0
9303,55,23,3,1,15,0
9304,75,25,3,0,4,0
9305,40,32,2,0,0,0
9306,34,26,2,0,0,0
9307,41,18,4,0,0,0
9308,48,19,2,1,0,0
9309,35,12,2,0,0,0
9310,36,16,2,1,0,0
9311,78,15,3,0,6,0
9312,40,31,2,1,0,0
9313,19,10,1,1,0,0
9314,50,15,3,1,4,0
9315,52,21,2,0,0,0
9316,40,32,3,0,4,4
9317,35,22,3,0,3,1
9318,358,0,2,0,51,0
9319,44,24,2,0,1,0
9320,36,16,3,0,0,0
9321,37,14,2,1,6,1
9322,52,19,1,1,0,0
9323,50,10,2,0,2,0
9324,67,18,1,0,7,0
9325,45,26,3,0,0,0
9326,43,15,2,1,3,0
9327,36,28,2,0,0,0
9328,38,11,3,0,0,0
9329,43,14,3,0,6,0
9330,26,17,3,1,0,0
9331,78,16,3,0,6,0
9332,76,34,2,0,0,0
9333,26,17,3,1,0,0
9334,52,13,1,0,5,0
9335,63,13,5,1,2,0
9336,119,19,2,1,12,0
9337,36,29,2,0,0,0
9338,31,14,1,0,0,0
9339,26,17,2,1,0,0
9340,66,16,2,1,5,0
9341,68,42,4,0,8,0
9342,56,22,1,1,0,0
9343,126,61,3,0,42,21
9344,69,18,2,1,4,0
9345,73,13,2,1,0,0
9346,49,27,3,0,6,6
9347,27,18,1,1,0,0
9348,33,15,1,0,0,0
9349,61,21,3,0,1,0
9350,72,38,3,0,0,0
9351,84,13,3,0,0,0
9352,33,24,2,1,0,0
9353,71,15,4,1,1,0
9354,45,24,2,0,6,0
9355,34,25,2,1,0,0
9356,78,16,2,0,0,0
9357,25,16,2,1,0,0
9358,208,24,7,0,47,0
9359,32,25,2,0,1,1
9360,42,18,4,1,0,0
9361,98,12,1,0,5,0
9362,25,7,1,1,0,0
9363,24,17,1,0,0,0
9364,58,26,3,0,0,0
9365,27,18,2,1,0,0
9366,79,18,2,1,6,0
9367,42,33,2,1,0,0
9368,77,23,1,0,23,0
9369,95,15,2,1,25,0
9370,95,17,2,0,5,0
9371,35,27,2,0,0,0
9372,32,14,2,1,4,0
9373,38,31,2,0,0,0
9374,43,18,2,0,0,0
9375,44,15,2,1,0,0
9376,36,25,2,0,0,0
9377,24,15,2,1,0,0
9378,42,0,1,0,6,0
9379,51,14,1,0,12,0
9380,45,21,1,0,1,0
9381,63,20,2,0,0,0
9382,22,11,1,0,2,2
9383,36,28,2,0,0,0
9384,32,23,2,1,0,0
9385,27,19,2,0,0,0
9386,30,14,3,0,0,0
9387,28,20,2,0,0,0
9388,30,21,2,1,0,0
9389,49,24,2,0,0,0
9390,94,12,1,1,23,0
9391,26,18,2,0,0,0
9392,227,30,2,1,33,0
9393,75,14,4,1,4,0
9394,75,22,3,0,0,0
9395,44,35,2,1,0,0
9396,65,36,3,0,0,0
9397,48,18,3,0,0,0
9398,96,20,1,0,10,0
9399,29,20,3,1,0,0
9400,25,16,1,1,0,0
9401,59,21,3,1,0,0
9402,61,12,3,1,7,0
9403,30,21,2,1,0,0
9404,37,18,2,0,0,0
9405,31,22,2,1,0,0
9406,37,13,2,0,6,1
9407,36,27,2,1,0,0
9408,42,14,3,0,5,0
9409,70,24,3,0,17,0
9410,88,17,2,1,0,0
9411,151,25,6,0,14,0
9412,33,25,1,0,0,0
9413,28,13,2,1,2,0
9414,32,25,2,0,0,0
9415,27,19,2,0,0,0
9416,22,13,2,1,0,0
9417,22,13,2,1,1,1
9418,70,24,2,0,0,0
9419,53,22,2,0,0,0
9420,50,17,3,0,0,0
9421,23,15,2,0,0,0
9422,51,23,2,1,0,0
9423,58,16,2,1,0,0
9424,88,21,3,1,8,0
9425,80,25,2,0,4,0
9426,47,16,2,1,0,0
9427,220,14,7,0,80,11
9428,39,10,2,1,1,0
9429,26,17,2,1,0,0
9430,92,26,2,0,0,0
9431,85,21,2,0,21,0
9432,84,28,3,0,0,0
9433,68,33,3,0,0,0
9434,134,24,3,0,29,0
9435,40,25,2,1,8,8
9436,87,16,2,0,7,0
9437,86,16,2,0,12,0
9438,24,15,2,1,0,0
9439,43,25,2,0,0,0
9440,51,23,2,1,0,0
9441,36,19,2,0,0,0
9442,46,17,1,0,0,0
9443,54,14,2,0,0,0
9444,103,35,4,1,6,0
9445,59,21,2,1,0,0
9446,35,28,2,0,2,2
9447,36,9,2,1,3,3
9448,56,21,2,0,1,0
9449,76,20,2,1,2,0
9450,73,15,4,1,0,0
9451,77,40,2,0,0,0
9452,43,21,3,0,6,0
9453,29,20,2,1,0,0
9454,50,23,2,1,0,0
9455,46,16,2,1,0,0
9456,25,16,2,1,0,0
9457,28,19,2,1,0,0
9458,25,16,2,1,0,0
9459,48,17,3,1,0,0
9460,51,18,2,1,1,0
9461,85,16,1,1,0,0
9462,70,37,3,0,4,4
9463,33,24,2,1,0,0
9464,98,26,2,0,25,0
9465,40,13,1,0,0,0
9466,29,21,2,0,0,0
9467,80,16,2,0,3,0
9468,57,21,2,1,0,0
9469,99,25,2,1,3,0
9470,76,13,3,1,3,0
9471,126,61,3,0,41,22
9472,37,29,4,0,0,0
9473,43,14,3,0,6,0
9474,125,26,3,1,11,0
9475,70,16,2,1,2,0
9476,56,21,5,0,2,0
9477,82,23,2,1,20,0
9478,128,50,4,1,16,0
9479,40,27,2,0,0,0
9480,55,38,2,1,1,1
9481,41,20,3,1,0,0
9482,129,14,2,0,60,2
9483,32,19,2,0,0,0
9484,128,50,4,1,18,0
9485,51,14,1,0,0,0
9486,29,21,2,0,0,0
9487,29,20,2,1,1,1
9488,30,22,2,0,0,0
9489,56,37,4,0,5,2
9490,86,17,3,0,22,0
9491,25,18,2,0,0,0
9492,21,14,2,0,0,0
9493,30,10,1,1,0,0
9494,55,16,2,1,0,0
9495,29,13,3,0,10,10
9496,54,16,2,1,0,0
9497,22,13,1,1,0,0
9498,97,15,2,1,3,0
9499,28,6,1,0,12,0
9500,63,27,2,0,10,0
9501,206,12,4,0,36,9
9502,72,18,5,0,0,0
9503,44,25,5,0,0,0
9504,48,29,2,0,0,0
9505,90,67,6,1,14,11
9506,127,50,4,1,18,0
9507,128,50,4,1,22,0
9508,28,19,2,1,0,0
9509,25,16,2,1,0,0
9510,47,19,2,0,0,0
9511,52,16,2,1,0,0
9512,80,27,3,0,6,0
9513,78,24,2,0,0,0
9514,181,19,5,0,62,0
9515,42,25,3,0,2,2
9516,41,12,2,0,0,0
9517,47,27,4,0,0,0
9518,34,26,2,0,2,2
9519,21,12,2,1,0,0
9520,84,14,2,1,19,0
9521,88,28,2,1,5,0
9522,18,11,2,0,1,1
9523,80,20,3,0,9,0
9524,99,15,2,1,11,0
9525,53,24,2,0,0,0
9526,56,15,2,1,5,0
9527,38,31,2,0,4,4
9528,18,11,2,0,0,0
9529,103,29,2,1,5,0
9530,36,17,2,0,0,0
9531,26,17,2,1,0,0
9532,77,23,1,0,21,0
9533,22,13,2,1,0,0
9534,31,23,3,0,0,0
9535,28,19,2,1,1,1
9536,79,28,4,1,21,0
9537,89,30,4,1,6,0
9538,33,25,2,0,0,0
9539,30,18,1,0,0,0
9540,32,24,2,0,2,2
9541,60,27,4,0,1,1
9542,35,16,1,0,0,0
9543,55,36,3,1,3,3
9544,33,20,2,1,0,0
9545,299,31,15,0,52,0
9546,125,20,2,0,0,0
9547,66,27,2,1,1,0
9548,41,20,3,1,0,0
9549,77,29,2,1,0,0
9550,57,28,4,0,0,0
9551,29,21,2,0,0,0
9552,55,18,3,0,0,0
9553,32,24,2,0,0,0
9554,63,19,2,0,11,0
9555,31,24,1,0,0,0
9556,74,21,3,0,0,0
9557,111,19,3,1,12,0
9558,15,4,1,0,2,1
9559,23,14,2,1,0,0
9560,204,27,2,1,26,0
9561,214,37,5,0,50,20
9562,71,19,2,0,0,0
9563,78,12,4,0,10,9
9564,36,29,2,0,0,0
9565,67,18,2,0,6,0
9566,26,17,2,1,0,0
9567,33,25,3,0,9,9
9568,43,36,2,0,0,0
9569,30,19,2,0,0,0
9570,21,14,2,0,0,0
9571,27,19,2,0,0,0
9572,54,38,5,0,0,0
9573,52,28,2,0,0,0
9574,30,21,2,1,0,0
9575,23,15,2,0,0,0
9576,23,16,1,0,0,0
9577,29,21,2,0,0,0
9578,47,19,3,0,0,0
9579,153,21,2,0,28,0
9580,44,15,1,0,0,0
9581,45,20,1,0,0,0
9582,34,26,2,1,0,0
9583,61,30,2,0,0,0
9584,43,15,3,1,0,0
9585,67,17,2,0,0,0
9586,30,23,2,0,3,3
9587,28,21,2,0,0,0
9588,45,18,3,1,0,0
9589,62,22,2,0,0,0
9590,29,20,2,1,0,0
9591,82,15,3,0,0,0
9592,26,18,2,1,0,0
9593,31,23,2,0,0,0
9594,77,22,2,0,23,6
9595,49,18,3,0,6,0
9596,18,10,2,0,0,0
9597,93,24,3,0,12,0
9598,123,46,5,1,21,0
9599,64,31,5,0,10,10
9600,159,14,2,0,49,2
9601,91,18,2,1,0,0
9602,75,20,2,0,4,0
9603,32,23,2,1,0,0
9604,20,8,1,0,0,0
9605,33,12,2,0,7,0
9606,38,29,2,1,0,0
9607,63,18,2,0,2,0
9608,55,21,2,1,0,0
9609,50,20,3,1,0,0
9610,40,31,2,1,0,0
9611,72,32,2,1,0,0
9612,45,15,3,0,0,0
9613,31,22,2,1,0,0
9614,90,23,3,1,0,0
9615,84,16,2,1,6,0
9616,35,26,2,1,1,1
9617,63,22,1,0,0,0
9618,35,20,2,0,0,0
9619,24,10,1,1,1,0
9620,24,16,2,0,0,0
9621,26,12,1,0,0,0
9622,41,23,2,0,1,0
9623,49,16,2,1,0,0
9624,37,17,2,0,2,1
9625,46,17,3,1,0,0
9626,25,17,2,0,0,0
9627,47,39,4,0,6,6
9628,90,16,2,0,1,0
9629,24,16,2,0,0,0
9630,29,20,2,1,2,2
9631,53,16,3,0,0,0
9632,85,14,1,0,8,0
9633,70,9,6,0,0,0
9634,26,17,3,1,0,0
9635,47,16,2,1,0,0
9636,61,16,3,1,0,0
9637,65,20,4,0,7,0
9638,33,16,2,1,0,0
9639,27,19,2,0,0,0
9640,124,50,4,0,21,0
9641,51,13,1,0,3,0
9642,35,14,2,0,0,0
9643,68,18,2,0,5,0
9644,30,22,2,0,1,1
9645,29,21,2,0,0,0
9646,70,43,5,0,5,2
9647,105,18,3,1,6,0
9648,148,16,2,1,35,0
9649,127,50,4,0,15,0
9650,57,23,3,0,0,0
9651,70,45,5,1,17,17
9652,31,24,2,0,0,0
9653,24,16,3,0,0,0
9654,26,18,2,0,1,1
9655,51,17,1,0,0,0
9656,303,15,3,1,87,0
9657,26,17,2,1,0,0
9658,27,19,2,0,0,0
9659,59,15,2,0,0,0
9660,30,21,2,1,0,0
9661,42,22,2,1,0,0
9662,39,31,2,0,0,0
9663,33,11,2,1,0,0
9664,41,21,2,0,6,6
9665,50,16,3,0,2,0
9666,25,16,2,1,0,0
9667,55,18,2,1,1,1
9668,36,15,2,0,2,0
9669,45,17,3,1,0,0
9670,70,49,5,1,17,17
9671,76,50,4,0,11,0
9672,106,19,2,0,16,0
9673,30,21,2,1,0,0
9674,22,14,3,0,0,0
9675,41,17,3,0,0,0
9676,70,27,4,1,0,0
9677,42,14,2,1,2,2
9678,56,25,2,0,3,0
9679,27,19,2,0,0,0
9680,30,13,2,1,0,0
9681,38,18,3,1,0,0
9682,75,42,6,0,6,6
9683,77,16,3,0,8,0
9684,77,27,3,1,26,0
9685,67,28,3,0,0,0
9686,78,13,3,0,0,0
9687,34,11,1,1,0,0
9688,19,11,2,0,0,0
9689,55,16,2,1,0,0
9690,40,13,4,0,10,10
9691,89,20,2,0,2,0
9692,45,21,2,1,0,0
9693,74,22,3,0,5,0
9694,50,25,2,0,1,1
9695,19,11,1,0,1,1
9696,330,16,4,1,103,0
9697,42,22,2,0,0,0
9698,43,28,4,0,10,10
9699,21,12,2,1,0,0
9700,127,50,4,0,18,0
9701,62,26,3,0,2,0
9702,36,28,2,1,0,0
9703,27,19,2,0,0,0
9704,26,15,1,0,0,0
9705,66,22,2,1,0,0
9706,50,24,2,0,0,0
9707,45,19,2,0,0,0
9708,31,23,2,1,0,0
9709,30,21,2,1,0,0
9710,33,13,2,1,0,0
9711,36,21,2,0,1,0
9712,45,16,2,1,0,0
9713,44,16,2,1,0,0
9714,43,15,2,1,2,0
9715,64,25,3,1,8,8
9716,92,21,3,0,22,0
9717,33,24,2,1,0,0
9718,74,66,3,0,0,0
9719,255,17,3,1,84,0
9720,219,13,1,1,48,0
9721,54,31,2,0,2,0
9722,31,19,2,0,0,0
9723,28,20,2,1,0,0
9724,23,11,1,0,0,0
9725,188,13,4,0,94,10
9726,23,14,2,1,0,0
9727,29,20,2,1,0,0
9728,263,214,13,0,47,42
9729,36,9,1,0,0,0
9730,120,42,4,1,13,0
9731,34,17,3,0,0,0
9732,60,23,2,0,0,0
9733,64,20,3,1,0,0
9734,28,19,2,1,0,0
9735,97,22,1,1,0,0
9736,48,34,3,0,9,3
9737,72,13,3,0,12,0
9738,49,21,3,0,4,0
9739,74,18,4,1,8,0
9740,34,21,2,1,9,9
9741,43,16,2,0,0,0
9742,88,14,2,1,6,0
9743,56,19,2,0,3,0
9744,22,15,2,0,0,0
9745,49,20,2,1,0,0
9746,73,13,2,1,0,0
9747,52,15,2,1,1,0
9748,31,16,2,0,0,0
9749,40,14,4,0,14,11
9750,31,23,2,1,3,3
9751,66,20,2,1,12,0
9752,27,19,2,0,0,0
9753,88,19,4,0,7,0
9754,55,13,3,0,5,0
9755,74,7,1,0,0,0
9756,37,16,2,0,0,0
9757,23,14,3,1,0,0
9758,110,38,3,1,20,1
9759,132,26,2,1,8,0
9760,63,24,3,0,0,0
9761,25,11,1,1,0,0
9762,83,18,2,0,0,0
9763,22,15,2,0,0,0
9764,54,20,3,1,0,0
9765,91,25,2,0,2,0
9766,40,16,1,1,0,0
9767,48,41,6,0,0,0
9768,145,32,3,1,8,0
9769,36,16,2,1,0,0
9770,81,33,2,0,0,0
9771,60,19,1,0,2,0
9772,38,31,2,0,0,0
9773,77,23,1,0,24,0
9774,27,18,2,1,1,1
9775,50,17,3,0,0,0
9776,203,9,2,1,80,0
9777,54,22,4,0,0,0
9778,36,18,2,1,1,0
9779,25,16,2,1,0,0
9780,32,23,3,1,0,0
9781,29,13,2,1,0,0
9782,81,15,3,0,5,0
9783,157,21,4,1,42,0
9784,54,9,5,0,0,0
9785,76,29,3,1,13,0
9786,92,24,3,1,0,0
9787,97,16,2,0,0,0
9788,74,12,2,0,0,0
9789,164,21,3,0,22,0
9790,37,30,2,0,0,0
9791,132,16,3,1,5,0
9792,25,16,1,1,0,0
9793,49,16,2,1,0,0
9794,26,18,2,0,0,0
9795,53,16,3,0,0,0
9796,25,17,2,0,0,0
9797,29,20,2,1,0,0
9798,29,21,2,0,0,0
9799,65,36,5,0,5,3
9800,67,14,2,0,13,0
9801,53,20,2,0,3,0
9802,56,20,5,0,10,0
9803,56,21,2,0,0,0
9804,63,24,2,0,1,0
9805,44,35,2,1,0,0
9806,43,15,3,0,5,0
9807,57,12,3,0,4,0
9808,91,20,3,1,7,0
9809,179,11,6,1,12,0
9810,118,38,2,0,23,0
9811,36,19,2,0,0,0
9812,44,15,3,0,6,0
9813,33,16,2,1,0,0
9814,65,17,2,1,19,0
9815,46,16,2,0,0,0
9816,33,24,2,1,0,0
9817,150,12,4,0,30,9
9818,21,12,2,1,0,0
9819,56,31,3,0,1,0
9820,41,31,2,0,0,0
9821,26,17,2,1,0,0
9822,76,50,4,0,15,0
